0 	 0.000015
1 	 0.000004
2 	 0.000017
3 	 0.000013
4 	 0.000008
5 	 0.000005
6 	 0.000000
7 	 0.000005
8 	 0.000001
9 	 0.000003
10 	 0.000000
11 	 0.000013
12 	 0.000015
13 	 0.000011
14 	 0.000007
15 	 0.000004
16 	 0.000005
17 	 0.000005
18 	 0.000005
19 	 0.000000
20 	 0.000003
21 	 0.000004
22 	 0.000005
23 	 0.000004
24 	 0.000003
25 	 0.000004
