0 	 0.000017
1 	 0.000010
2 	 0.000011
3 	 0.000009
4 	 0.000013
5 	 0.000003
6 	 0.000005
7 	 0.000004
8 	 0.000005
9 	 0.000004
10 	 0.000004
11 	 0.000003
12 	 0.000004
13 	 0.000005
14 	 0.000003
15 	 0.000002
16 	 0.000006
17 	 0.000004
18 	 0.000004
19 	 0.000005
20 	 0.000003
21 	 0.000004
22 	 0.000004
23 	 0.000003
24 	 0.000001
25 	 0.000005
